business_code,cust_number,name_customer,buisness_year,doc_id,invoice_currency,document_type,posting_id,total_open_amount,cust_payment_terms,invoice_id,isopen,clear_date_datetime,posting_date_datetime,document_create_date_datetime,document_create_date.1_datetime,due_in_date_datetime,baseline_create_date_datetime
U001,0200769623,WAL-MAR ,2019,1930057106,USD,RV,1,91.93,NAH4,1930057106,0,2019-11-15,2019-10-28,1970-01-01 00:00:00.020191027,1970-01-01 00:00:00.020191028,1970-01-01 00:00:00.020191112,1970-01-01 00:00:00.020191028
U001,0200457993,SHAM corp,2019,1930035220,USD,RV,1,18615.14,NAA8,1930035220,0,2019-10-23,2019-10-22,1970-01-01 00:00:00.020191021,1970-01-01 00:00:00.020191022,1970-01-01 00:00:00.020191106,1970-01-01 00:00:00.020191022
U001,0200424504,M  associates,2020,1930432379,USD,RV,1,31835.39,NATZ,1930432379,0,2020-02-18,2020-01-24,1970-01-01 00:00:00.020200123,1970-01-01 00:00:00.020200124,1970-01-01 00:00:00.020200215,1970-01-01 00:00:00.020200215
CA02,0140104392,FLANAG in,2019,2960582737,CAD,RV,1,10903.94,CA10,2960582737,0,2019-10-15,2019-09-26,1970-01-01 00:00:00.020190926,1970-01-01 00:00:00.020190926,1970-01-01 00:00:00.020191007,1970-01-01 00:00:00.020190927
U001,200048886,SHERWO trust,2020,1930838517,USD,RV,1,54984.63,NAA8,1930838517,1,,2020-04-29,1970-01-01 00:00:00.020200429,1970-01-01 00:00:00.020200429,1970-01-01 00:00:00.020200514,1970-01-01 00:00:00.020200429
U001,0200540723,LAKE us,2019,1928707278,USD,RV,1,24254.0,NAD5,1928707278,0,2019-02-28,2019-01-29,1970-01-01 00:00:00.020190130,1970-01-01 00:00:00.020190129,1970-01-01 00:00:00.020190228,1970-01-01 00:00:00.020190129
CA02,0140104440,SO corporation,2020,2960620053,CAD,RV,1,97705.07,CA10,2960620053,1,,2020-03-13,1970-01-01 00:00:00.020200313,1970-01-01 00:00:00.020200313,1970-01-01 00:00:00.020200323,1970-01-01 00:00:00.020200313
U001,0200769623,WAL-MAR systems,2019,1929332180,USD,RV,1,58394.22,NAH4,1929332180,0,2019-05-29,2019-05-19,1970-01-01 00:00:00.020190516,1970-01-01 00:00:00.020190519,1970-01-01 00:00:00.020190603,1970-01-01 00:00:00.020190519
U001,0200803720,DEC associates,2019,1930044990,USD,RV,1,22122.88,NAM4,1930044990,0,2019-11-01,2019-10-23,1970-01-01 00:00:00.020191023,1970-01-01 00:00:00.020191023,1970-01-01 00:00:00.020191108,1970-01-01 00:00:00.020191016
U001,0200148860,DOLLA corp,2020,1930855850,USD,RV,1,50135.92,NAA8,1930855850,1,,2020-05-05,1970-01-01 00:00:00.020200504,1970-01-01 00:00:00.020200505,1970-01-01 00:00:00.020200520,1970-01-01 00:00:00.020200505
U001,0200769623,WAL-MAR llc,2019,1929141796,USD,RV,1,44270.97,NAH4,1929141796,0,2019-04-24,2019-04-14,1970-01-01 00:00:00.020190413,1970-01-01 00:00:00.020190414,1970-01-01 00:00:00.020190429,1970-01-01 00:00:00.020190414
U001,0200974851,RESTA trust,2020,1930594724,USD,RV,1,2318.44,NAA8,1930594724,1,,2020-03-03,1970-01-01 00:00:00.020200303,1970-01-01 00:00:00.020200303,1970-01-01 00:00:00.020200318,1970-01-01 00:00:00.020200303
U001,0200744019,TARG corp,2019,1929089158,USD,RV,1,50055.85,NAA8,1929089158,0,2019-04-19,2019-04-04,1970-01-01 00:00:00.020190405,1970-01-01 00:00:00.020190404,1970-01-01 00:00:00.020190419,1970-01-01 00:00:00.020190404
U001,200148860,DOLLA us,2019,1929606702,USD,RV,1,5884.7,NAA8,1929606702,0,2019-07-24,2019-07-09,1970-01-01 00:00:00.020190710,1970-01-01 00:00:00.020190709,1970-01-01 00:00:00.020190724,1970-01-01 00:00:00.020190709
U001,0200759878,SA foundation,2019,1928827495,USD,RV,1,7446.63,NAGD,1928827495,0,2019-04-29,2019-02-21,1970-01-01 00:00:00.020190220,1970-01-01 00:00:00.020190221,1970-01-01 00:00:00.020190427,1970-01-01 00:00:00.020190221
U001,0200750051,ALBER in,2019,1929812202,USD,RV,1,24653.47,NAA8,1929812202,0,2019-09-13,2019-08-29,1970-01-01 00:00:00.020190830,1970-01-01 00:00:00.020190829,1970-01-01 00:00:00.020190913,1970-01-01 00:00:00.020190829
U001,0200920735,ALBERT trust,2019,1929634403,USD,RV,1,133870.1,NAA8,1929634403,0,2019-08-02,2019-07-18,1970-01-01 00:00:00.020190718,1970-01-01 00:00:00.020190718,1970-01-01 00:00:00.020190802,1970-01-01 00:00:00.020190718
U001,0200762301,C&S WH us,2019,1929580755,USD,RV,1,12868.12,NAC6,1929580755,0,2019-07-23,2019-07-08,1970-01-01 00:00:00.020190706,1970-01-01 00:00:00.020190708,1970-01-01 00:00:00.020190723,1970-01-01 00:00:00.020190708
U001,200704858,WAKE ,2019,1928794075,USD,RV,1,110576.96,NAA8,1928794075,0,2019-02-28,2019-02-14,1970-01-01 00:00:00.020190214,1970-01-01 00:00:00.020190214,1970-01-01 00:00:00.020190301,1970-01-01 00:00:00.020190214
U001,0200769623,WAL-MAR trust,2019,1928799437,USD,RV,1,943.12,NAH4,1928799437,0,2019-02-26,2019-02-14,1970-01-01 00:00:00.020190214,1970-01-01 00:00:00.020190214,1970-01-01 00:00:00.020190301,1970-01-01 00:00:00.020190214
U001,0200557600,GREEN  trust,2019,1929492216,USD,RV,1,25595.49,NAD5,1929492216,0,2019-06-21,2019-06-14,1970-01-01 00:00:00.020190614,1970-01-01 00:00:00.020190614,1970-01-01 00:00:00.020190714,1970-01-01 00:00:00.020190614
U001,0200790107,ROU systems,2019,1929103111,USD,RV,1,21920.5,NAGD,1929103111,0,2019-06-12,2019-04-08,1970-01-01 00:00:00.020190408,1970-01-01 00:00:00.020190408,1970-01-01 00:00:00.020190612,1970-01-01 00:00:00.020190408
CA02,0140104409,LOB associates,2020,2960628616,CAD,RV,1,82975.82,CA10,2960628616,1,,2020-04-14,1970-01-01 00:00:00.020200414,1970-01-01 00:00:00.020200414,1970-01-01 00:00:00.020200425,1970-01-01 00:00:00.020200415
U001,0200707822,PUBLI co,2019,1929952339,USD,RV,1,1599.88,NAWU,1929952339,0,2019-11-12,2019-10-02,1970-01-01 00:00:00.020191002,1970-01-01 00:00:00.020191002,1970-01-01 00:00:00.020191111,1970-01-01 00:00:00.020191002
U001,0100035824,CHAIN DI systems,2019,1928884349,USD,RV,1,19233.24,NAA8,1928884349,0,2019-03-19,2019-03-05,1970-01-01 00:00:00.020190304,1970-01-01 00:00:00.020190305,1970-01-01 00:00:00.020190320,1970-01-01 00:00:00.020190305
U001,0200881076,ALBERT foundation,2020,1930772770,USD,RV,1,8177.5,NAA8,1930772770,1,,2020-04-09,1970-01-01 00:00:00.020200410,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200424,1970-01-01 00:00:00.020200409
U001,0200769623,WAL-MAR us,2020,1930503852,USD,RV,1,4388.75,NAH4,1930503852,0,2020-02-21,2020-02-10,1970-01-01 00:00:00.020200208,1970-01-01 00:00:00.020200210,1970-01-01 00:00:00.020200225,1970-01-01 00:00:00.020200210
U001,0200704858,WAKE ,2020,1930785098,USD,RV,1,64915.2,NAA8,1930785098,1,,2020-04-15,1970-01-01 00:00:00.020200414,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200430,1970-01-01 00:00:00.020200415
U001,0200744019,TARG trust,2020,1930380010,USD,RV,1,3585.9,NAA8,1930380010,0,2020-01-24,2020-01-10,1970-01-01 00:00:00.020200109,1970-01-01 00:00:00.020200110,1970-01-01 00:00:00.020200125,1970-01-01 00:00:00.020200110
CA02,0140104429,COSTCO corporation,2019,2960529113,CAD,RV,1,4757.82,CA10,2960529113,0,2019-02-25,2019-02-14,1970-01-01 00:00:00.020190214,1970-01-01 00:00:00.020190214,1970-01-01 00:00:00.020190225,1970-01-01 00:00:00.020190215
U001,0200714710,SYSCO  ,2019,1929800772,USD,RV,1,9407.44,NA32,1929800772,0,2019-09-19,2019-08-29,1970-01-01 00:00:00.020190827,1970-01-01 00:00:00.020190829,1970-01-01 00:00:00.020190930,1970-01-01 00:00:00.020190829
U001,0200707741,SMART &  associates,2019,1930149023,USD,RV,1,28611.64,NAA8,1930149023,0,2019-12-02,2019-11-14,1970-01-01 00:00:00.020191113,1970-01-01 00:00:00.020191114,1970-01-01 00:00:00.020191129,1970-01-01 00:00:00.020191114
U001,0200759878,SA us,2019,1929858463,USD,RV,1,42489.38,NAH4,1929858463,0,2019-10-01,2019-09-13,1970-01-01 00:00:00.020190910,1970-01-01 00:00:00.020190913,1970-01-01 00:00:00.020190928,1970-01-01 00:00:00.020190913
U001,0200769623,WAL-MAR systems,2019,1929855873,USD,RV,1,943.12,NAH4,1929855873,0,2019-09-20,2019-09-10,1970-01-01 00:00:00.020190910,1970-01-01 00:00:00.020190910,1970-01-01 00:00:00.020190925,1970-01-01 00:00:00.020190910
U002,0200501669,WAL MA corporation,2020,1990571232,USD,RV,1,21552.0,NAG2,1990571232,1,,2020-02-29,1970-01-01 00:00:00.020200228,1970-01-01 00:00:00.020200229,1970-01-01 00:00:00.020200404,1970-01-01 00:00:00.020200229
U001,0200762301,C&S WH corp,2020,1930585552,USD,RV,1,144510.42,NAC6,1930585552,1,,2020-03-01,1970-01-01 00:00:00.020200301,1970-01-01 00:00:00.020200301,1970-01-01 00:00:00.020200316,1970-01-01 00:00:00.020200301
U002,0200978592,PLAZA us,2019,1990565301,USD,RV,1,20425.99,NAG2,1990565301,0,2019-03-11,2019-02-02,1970-01-01 00:00:00.020190129,1970-01-01 00:00:00.020190202,1970-01-01 00:00:00.020190309,1970-01-01 00:00:00.020190202
U001,0200769623,WAL-MAR co,2020,1930710052,USD,RV,1,51034.09,NAH4,1930710052,1,,2020-03-26,1970-01-01 00:00:00.020200327,1970-01-01 00:00:00.020200326,1970-01-01 00:00:00.020200410,1970-01-01 00:00:00.020200326
CA02,0140104285,BUY- corp,2020,2960624661,CAD,RV,1,94812.07,CA10,2960624661,1,,2020-03-28,1970-01-01 00:00:00.020200328,1970-01-01 00:00:00.020200328,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200405
U001,0200762301,C&S WH us,2019,1929658848,USD,RV,1,13018.72,NAC6,1929658848,0,2019-08-12,2019-07-26,1970-01-01 00:00:00.020190725,1970-01-01 00:00:00.020190726,1970-01-01 00:00:00.020190810,1970-01-01 00:00:00.020190726
U001,0200719300,SYSTEMS corporation,2019,1929473717,USD,RV,1,31363.2,NAA8,1929473717,0,2019-07-02,2019-06-15,1970-01-01 00:00:00.020190611,1970-01-01 00:00:00.020190615,1970-01-01 00:00:00.020190630,1970-01-01 00:00:00.020190615
U001,0200704858,WAKE in,2020,1930817795,USD,RV,1,136902.91,NAA8,1930817795,1,,2020-04-24,1970-01-01 00:00:00.020200423,1970-01-01 00:00:00.020200424,1970-01-01 00:00:00.020200509,1970-01-01 00:00:00.020200424
U001,0200762301,C&S WH trust,2020,1930731779,USD,RV,1,74565.39,NAC6,1930731779,1,,2020-04-02,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200417,1970-01-01 00:00:00.020200402
U013,140101772,CHIHAD llc,2020,1991842408,USD,RV,1,16008.2,NAVE,1991842408,1,,2020-04-15,1970-01-01 00:00:00.020200413,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200515,1970-01-01 00:00:00.020200415
U001,100000222,SMITHFIE associates,2019,1929336458,USD,RV,1,8457.17,NAA8,1929336458,0,2019-06-03,2019-05-21,1970-01-01 00:00:00.020190517,1970-01-01 00:00:00.020190521,1970-01-01 00:00:00.020190605,1970-01-01 00:00:00.020190521
CA02,0140106408,WAL-M corp,2020,2960630543,CAD,RV,1,16437.37,CA10,2960630543,1,,2020-04-24,1970-01-01 00:00:00.020200424,1970-01-01 00:00:00.020200424,1970-01-01 00:00:00.020200505,1970-01-01 00:00:00.020200425
U001,0200854853,MARTIN  us,2019,1928777259,USD,RV,1,20282.4,NAA8,1928777259,0,2019-03-04,2019-02-11,1970-01-01 00:00:00.020190211,1970-01-01 00:00:00.020190211,1970-01-01 00:00:00.020190226,1970-01-01 00:00:00.020190211
U001,0200020431,DEC associates,2020,1930599287,USD,RV,1,228.72,NAM4,1930599287,1,,2020-03-04,1970-01-01 00:00:00.020200304,1970-01-01 00:00:00.020200304,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200301
U001,0200769623,WAL-MAR ,2019,1930250334,USD,RV,1,19597.81,NAH4,1930250334,0,2019-12-18,2019-12-08,1970-01-01 00:00:00.020191208,1970-01-01 00:00:00.020191208,1970-01-01 00:00:00.020191223,1970-01-01 00:00:00.020191208
CA02,0140106181,THE  trust,2019,2960566491,CAD,RV,1,33591.88,CA10,2960566491,0,2019-10-02,2019-07-21,1970-01-01 00:00:00.020190721,1970-01-01 00:00:00.020190721,1970-01-01 00:00:00.020190802,1970-01-01 00:00:00.020190723
U001,0200729290,KROGER ,2019,1930014005,USD,RV,1,16503.88,NAA8,1930014005,0,2019-10-30,2019-10-15,1970-01-01 00:00:00.020191015,1970-01-01 00:00:00.020191015,1970-01-01 00:00:00.020191030,1970-01-01 00:00:00.020191015
U001,0100031704,DELHAIZE corporation,2019,1929861931,USD,RV,1,116386.69,NAA8,1929861931,0,2019-09-30,2019-09-10,1970-01-01 00:00:00.020190911,1970-01-01 00:00:00.020190910,1970-01-01 00:00:00.020190925,1970-01-01 00:00:00.020190910
U001,0200769623,WAL-MAR systems,2020,1930637077,USD,RV,1,451.96,NAH4,1930637077,1,,2020-03-12,1970-01-01 00:00:00.020200311,1970-01-01 00:00:00.020200312,1970-01-01 00:00:00.020200327,1970-01-01 00:00:00.020200312
U001,0200759878,SA llc,2020,1930480803,USD,RV,1,28534.5,NAH4,1930480803,0,2020-02-21,2020-02-06,1970-01-01 00:00:00.020200205,1970-01-01 00:00:00.020200206,1970-01-01 00:00:00.020200221,1970-01-01 00:00:00.020200206
U001,0200794332,COST foundation,2020,1930620495,USD,RV,1,14204.38,NAAX,1930620495,1,,2020-03-10,1970-01-01 00:00:00.020200307,1970-01-01 00:00:00.020200310,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200310
U001,0200726979,BJ'S  corporation,2019,1929187103,USD,RV,1,243.37,NAA8,1929187103,0,2019-05-08,2019-04-23,1970-01-01 00:00:00.020190422,1970-01-01 00:00:00.020190423,1970-01-01 00:00:00.020190508,1970-01-01 00:00:00.020190423
U001,0200764795,SYSCO  corporation,2019,1930192483,USD,RV,1,5843.45,NAA8,1930192483,0,2019-12-13,2019-11-27,1970-01-01 00:00:00.020191125,1970-01-01 00:00:00.020191127,1970-01-01 00:00:00.020191212,1970-01-01 00:00:00.020191127
U001,0200744019,TARG associates,2020,1930666779,USD,RV,1,14882.6,NAA8,1930666779,1,,2020-03-19,1970-01-01 00:00:00.020200318,1970-01-01 00:00:00.020200319,1970-01-01 00:00:00.020200403,1970-01-01 00:00:00.020200319
U001,200759878,SA associates,2020,1930659793,USD,RV,1,23506.46,NAH4,1930659793,1,,2020-03-18,1970-01-01 00:00:00.020200317,1970-01-01 00:00:00.020200318,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200318
U001,0200769623,WAL-MAR us,2019,1929848287,USD,RV,1,70586.11,NAH4,1929848287,0,2019-09-20,2019-09-10,1970-01-01 00:00:00.020190908,1970-01-01 00:00:00.020190910,1970-01-01 00:00:00.020190925,1970-01-01 00:00:00.020190910
U001,0200965912,C&S W associates,2019,1929201249,USD,RV,1,50725.22,NAC6,1929201249,0,2019-05-09,2019-04-24,1970-01-01 00:00:00.020190424,1970-01-01 00:00:00.020190424,1970-01-01 00:00:00.020190509,1970-01-01 00:00:00.020190424
U001,0200714710,SYSCO  systems,2019,1928775341,USD,RV,1,2381.52,NAA8,1928775341,0,2019-02-26,2019-02-12,1970-01-01 00:00:00.020190210,1970-01-01 00:00:00.020190212,1970-01-01 00:00:00.020190227,1970-01-01 00:00:00.020190212
U001,200704045,RA us,2019,1928729067,USD,RV,1,18864.41,NAA8,1928729067,0,2019-02-19,2019-02-03,1970-01-01 00:00:00.020190203,1970-01-01 00:00:00.020190203,1970-01-01 00:00:00.020190218,1970-01-01 00:00:00.020190203
U001,0200759878,SA in,2019,1929947971,USD,RV,1,108030.53,NAWP,1929947971,0,2019-11-07,2019-10-02,1970-01-01 00:00:00.020191001,1970-01-01 00:00:00.020191002,1970-01-01 00:00:00.020191116,1970-01-01 00:00:00.020191002
U001,0200769623,WAL-MAR corporation,2019,1928905349,USD,RV,1,4930.01,NAH4,1928905349,0,2019-03-18,2019-03-06,1970-01-01 00:00:00.020190305,1970-01-01 00:00:00.020190306,1970-01-01 00:00:00.020190321,1970-01-01 00:00:00.020190306
U001,0200705742,DOT associates,2019,1929303361,USD,RV,1,13693.54,NA32,1929303361,0,2019-06-03,2019-05-12,1970-01-01 00:00:00.020190512,1970-01-01 00:00:00.020190512,1970-01-01 00:00:00.020190613,1970-01-01 00:00:00.020190512
U001,200794332,COST corporation,2020,1930870605,USD,RV,1,13823.96,NAAX,1930870605,1,,2020-05-07,1970-01-01 00:00:00.020200506,1970-01-01 00:00:00.020200507,1970-01-01 00:00:00.020200522,1970-01-01 00:00:00.020200507
U001,0200794332,COST trust,2019,1928646337,USD,RV,1,19291.68,NAAX,1928646337,0,2019-02-19,2019-01-22,1970-01-01 00:00:00.020190118,1970-01-01 00:00:00.020190122,1970-01-01 00:00:00.020190206,1970-01-01 00:00:00.020190122
CA02,0140104440,SO systems,2020,2960604635,CAD,RV,1,23442.83,CA10,2960604635,0,2020-01-20,2020-01-03,1970-01-01 00:00:00.020200103,1970-01-01 00:00:00.020200103,1970-01-01 00:00:00.020200116,1970-01-01 00:00:00.020200106
U001,0200726979,BJ'S  in,2020,1930592843,USD,RV,1,360.44,NAA8,1930592843,1,,2020-03-02,1970-01-01 00:00:00.020200302,1970-01-01 00:00:00.020200302,1970-01-01 00:00:00.020200317,1970-01-01 00:00:00.020200302
U001,0200416837,DEC trust,2020,1930812817,USD,RV,1,4092.1,NAM4,1930812817,1,,2020-04-22,1970-01-01 00:00:00.020200422,1970-01-01 00:00:00.020200422,1970-01-01 00:00:00.020200509,1970-01-01 00:00:00.020200416
U001,200769623,WAL-MAR corp,2019,1929566231,USD,RV,1,21654.16,NAH4,1929566231,0,2019-07-15,2019-07-02,1970-01-01 00:00:00.020190702,1970-01-01 00:00:00.020190702,1970-01-01 00:00:00.020190717,1970-01-01 00:00:00.020190702
U001,0200769623,WAL-MAR associates,2019,1929732710,USD,RV,1,287.56,NAH4,1929732710,0,2019-08-28,2019-08-12,1970-01-01 00:00:00.020190810,1970-01-01 00:00:00.020190812,1970-01-01 00:00:00.020190827,1970-01-01 00:00:00.020190812
CA02,0140104409,LOB systems,2020,2960623198,CAD,RV,1,118635.82,CA10,2960623198,1,,2020-03-23,1970-01-01 00:00:00.020200323,1970-01-01 00:00:00.020200323,1970-01-01 00:00:00.020200410,1970-01-01 00:00:00.020200331
CA02,0140104423,METRO  us,2019,2960551790,CAD,RV,1,5986.77,CA10,2960551790,0,2019-07-02,2019-06-20,1970-01-01 00:00:00.020190620,1970-01-01 00:00:00.020190620,1970-01-01 00:00:00.020190701,1970-01-01 00:00:00.020190621
U001,0200780383,MEIJ ,2019,1929052191,USD,RV,1,688.96,NAA8,1929052191,0,2019-04-15,2019-03-30,1970-01-01 00:00:00.020190329,1970-01-01 00:00:00.020190330,1970-01-01 00:00:00.020190414,1970-01-01 00:00:00.020190330
U001,0200794332,COST trust,2019,1930122601,USD,RV,1,16546.83,NAAX,1930122601,0,2019-11-25,2019-11-08,1970-01-01 00:00:00.020191107,1970-01-01 00:00:00.020191108,1970-01-01 00:00:00.020191123,1970-01-01 00:00:00.020191108
U001,0200726979,BJ'S  corporation,2019,1930264858,USD,RV,1,396.37,NAA8,1930264858,0,2019-12-27,2019-12-12,1970-01-01 00:00:00.020191211,1970-01-01 00:00:00.020191212,1970-01-01 00:00:00.020191227,1970-01-01 00:00:00.020191212
U001,0200230690,DECA trust,2019,1929075011,USD,RV,1,298.08,NAM4,1929075011,0,2019-04-16,2019-04-03,1970-01-01 00:00:00.020190403,1970-01-01 00:00:00.020190403,1970-01-01 00:00:00.020190424,1970-01-01 00:00:00.020190401
U001,0200744019,TARG us,2020,1930525961,USD,RV,1,5669.4,NAA8,1930525961,0,2020-03-02,2020-02-15,1970-01-01 00:00:00.020200213,1970-01-01 00:00:00.020200215,1970-01-01 00:00:00.020200301,1970-01-01 00:00:00.020200215
U001,CCCA02,KRAFT  corporation,2020,1930404875,USD,RV,1,14151.51,NAG2,1930404875,0,2020-02-28,2020-01-17,1970-01-01 00:00:00.020200116,1970-01-01 00:00:00.020200117,1970-01-01 00:00:00.020200221,1970-01-01 00:00:00.020200117
U001,0200418007,AM associates,2019,1929021812,USD,RV,1,49851.02,NAA8,1929021812,0,2019-04-10,2019-03-25,1970-01-01 00:00:00.020190324,1970-01-01 00:00:00.020190325,1970-01-01 00:00:00.020190409,1970-01-01 00:00:00.020190325
U001,0200706844,WINC in,2019,1929710125,USD,RV,1,66879.58,NAA8,1929710125,0,2019-08-26,2019-08-08,1970-01-01 00:00:00.020190806,1970-01-01 00:00:00.020190808,1970-01-01 00:00:00.020190823,1970-01-01 00:00:00.020190808
U001,0200580232,INTERR in,2019,1929236914,USD,RV,1,64049.6,NA10,1929236914,0,2019-05-08,2019-05-02,1970-01-01 00:00:00.020190430,1970-01-01 00:00:00.020190502,1970-01-01 00:00:00.020190512,1970-01-01 00:00:00.020190502
U001,0200772670,ASSOCIAT co,2019,1929974764,USD,RV,1,30501.57,NAWU,1929974764,0,2019-11-15,2019-10-06,1970-01-01 00:00:00.020191006,1970-01-01 00:00:00.020191006,1970-01-01 00:00:00.020191115,1970-01-01 00:00:00.020191006
U001,0200704858,WAKE foundation,2019,1928550193,USD,RV,1,30329.42,NAA8,1928550193,0,2019-01-22,2019-01-03,1970-01-01 00:00:00.020190102,1970-01-01 00:00:00.020190103,1970-01-01 00:00:00.020190118,1970-01-01 00:00:00.020190103
U001,0200799367,MCL llc,2019,1929983262,USD,RV,1,1178.35,NAA8,1929983262,0,2019-10-28,2019-10-11,1970-01-01 00:00:00.020191008,1970-01-01 00:00:00.020191011,1970-01-01 00:00:00.020191026,1970-01-01 00:00:00.020191011
U001,0200762301,C&S WH co,2020,1930357847,USD,RV,1,11832.39,NAC6,1930357847,0,2020-01-22,2020-01-07,1970-01-01 00:00:00.020200107,1970-01-01 00:00:00.020200107,1970-01-01 00:00:00.020200122,1970-01-01 00:00:00.020200107
U001,0200729942,SA ,2019,1928988626,USD,RV,1,2026.83,NAA8,1928988626,0,2019-04-04,2019-03-18,1970-01-01 00:00:00.020190318,1970-01-01 00:00:00.020190318,1970-01-01 00:00:00.020190402,1970-01-01 00:00:00.020190318
U001,0200762301,C&S WH ,2019,1929111357,USD,RV,1,98826.55,NAC6,1929111357,0,2019-04-26,2019-04-11,1970-01-01 00:00:00.020190409,1970-01-01 00:00:00.020190411,1970-01-01 00:00:00.020190426,1970-01-01 00:00:00.020190411
U001,0200739534,OK trust,2019,1930148351,USD,RV,1,75088.41,NAA8,1930148351,0,2019-11-29,2019-11-13,1970-01-01 00:00:00.020191113,1970-01-01 00:00:00.020191113,1970-01-01 00:00:00.020191128,1970-01-01 00:00:00.020191113
U001,0200793568,SUPE systems,2019,1930032924,USD,RV,1,2705.59,NAA8,1930032924,0,2019-10-18,2019-10-18,1970-01-01 00:00:00.020191018,1970-01-01 00:00:00.020191018,1970-01-01 00:00:00.020191102,1970-01-01 00:00:00.020191018
U001,200418007,AM llc,2019,1929553417,USD,RV,1,10071.29,NAA8,1929553417,0,2019-07-17,2019-07-02,1970-01-01 00:00:00.020190701,1970-01-01 00:00:00.020190702,1970-01-01 00:00:00.020190717,1970-01-01 00:00:00.020190702
U001,0200726979,BJ'S  us,2019,1929290436,USD,RV,1,637.07,NAA8,1929290436,0,2019-05-22,2019-05-07,1970-01-01 00:00:00.020190510,1970-01-01 00:00:00.020190507,1970-01-01 00:00:00.020190522,1970-01-01 00:00:00.020190507
U001,0200230690,DECA corp,2020,1930858010,USD,RV,1,6462.27,NAM2,1930858010,1,,2020-05-05,1970-01-01 00:00:00.020200505,1970-01-01 00:00:00.020200505,1970-01-01 00:00:00.020200511,1970-01-01 00:00:00.020200501
CA02,0140105686,SYSC ,2019,2960527766,CAD,RV,1,22386.87,CA10,2960527766,0,2019-02-28,2019-02-06,1970-01-01 00:00:00.020190206,1970-01-01 00:00:00.020190206,1970-01-01 00:00:00.020190224,1970-01-01 00:00:00.020190214
U001,0100043892,IN-N co,2019,1929810277,USD,RV,1,15391.48,NAA8,1929810277,0,2019-09-12,2019-08-29,1970-01-01 00:00:00.020190829,1970-01-01 00:00:00.020190829,1970-01-01 00:00:00.020190913,1970-01-01 00:00:00.020190829
U001,0200773364,U R M  co,2019,1930163390,USD,RV,1,82948.69,NAA8,1930163390,0,2019-12-04,2019-11-19,1970-01-01 00:00:00.020191117,1970-01-01 00:00:00.020191119,1970-01-01 00:00:00.020191204,1970-01-01 00:00:00.020191119
U001,0200744019,TARG corporation,2019,1929689774,USD,RV,1,16968.94,NAA8,1929689774,0,2019-08-20,2019-08-02,1970-01-01 00:00:00.020190801,1970-01-01 00:00:00.020190802,1970-01-01 00:00:00.020190817,1970-01-01 00:00:00.020190802
