business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,due_in_date_parsed,clear_date_parsed,posting_date_parsed,amount,invoice_age_days,posting_month,posting_quarter,due_month,due_day_of_week,customer_late_rate,customer_avg_delay,customer_invoice_count,business_code_encoded,payment_terms_encoded,late_payment_probability,predicted_late,overdue_days,ml_risk_tier
U001,0200782669,SYGMA ,2019-05-08 00:00:00,2019.0,1929181481.0,2019-04-22,20190420,20190422,20190507.0,USD,RV,1.0,,28760.55,20190422.0,NAA8,1929181481.0,0,2019-05-07,2019-05-08,2019-04-22,28760.55,15,4,2,5,1,0.8593998351862573,1.5622662900037951,48.0,0,2,0.767607789812006,1,0,High Risk
U001,0100031704,DELHAIZE co,,2020.0,1930585468.0,2020-03-01,20200301,20200301,20200316.0,USD,RV,1.0,,106394.18,20200301.0,NAA8,1930585468.0,1,2020-03-16,,2020-03-01,106394.18,15,3,1,3,0,0.5191268042766091,2.3791412287900617,120.0,0,2,0.4928438419961027,0,116,Medium Risk
CA02,0140105686,SYSC corporation,2019-05-23 00:00:00,2019.0,2960546247.0,2019-05-03,20190503,20190503,20190519.0,CAD,RV,1.0,,31956.18,20190509.0,CA10,2960546247.0,0,2019-05-19,2019-05-23,2019-05-03,31956.18,16,5,2,5,6,0.9676863348685708,5.83334909902797,112.5,2,6,0.9426586856742688,1,0,High Risk
U001,0200705372,FR llc,2020-01-27 00:00:00,2020.0,1930383881.0,2020-01-12,20200110,20200112,20200127.0,USD,RV,1.0,,81703.39,20200112.0,NAA8,1930383881.0,0,2020-01-27,2020-01-27,2020-01-12,81703.39,15,1,1,1,0,0.3840133524995516,0.9698038559625988,45.0,0,2,0.3755075038305831,0,0,Low Risk
U001,0200701314,MBM  foundation,2019-08-21 00:00:00,2019.0,1929702800.0,2019-08-05,20190805,20190805,20190820.0,USD,RV,1.0,,3566.36,20190805.0,NAA8,1929702800.0,0,2019-08-20,2019-08-21,2019-08-05,3566.36,15,8,3,8,1,0.9411764705882352,3.14740863711452,8.0,0,2,0.8237618782452861,1,0,High Risk
U001,0200799420,HT HA foundation,,2020.0,1930703225.0,2020-03-25,20200325,20200325,20200409.0,USD,RV,1.0,,801.1,20200325.0,NAA8,1930703225.0,1,2020-04-09,,2020-03-25,801.1,15,3,1,4,3,0.0,0.0,1.0,0,2,0.238468495233967,0,92,Low Risk
U001,0200353024,DECA associates,2019-03-18 00:00:00,2019.0,1928904434.0,2019-03-05,20190305,20190305,20190324.0,USD,RV,1.0,,33.12,20190301.0,NAM4,1928904434.0,0,2019-03-24,2019-03-18,2019-03-05,33.12,19,3,1,3,6,0.1564581333423372,0.609539208829049,114.5,0,18,0.4129165350405875,0,0,Low Risk
U001,0200820380,SMITH'S llc,2019-02-25 00:00:00,2019.0,1928768739.0,2019-02-10,20190209,20190210,20190225.0,USD,RV,1.0,,36833.34,20190210.0,NAA8,1928768739.0,0,2019-02-25,2019-02-25,2019-02-10,36833.34,15,2,1,2,0,0.2516415211133924,1.5480104705497808,26.5,0,2,0.2971627812695555,0,0,Low Risk
U001,0200580232,INTERR ,2020-02-26 00:00:00,2020.0,1930517454.0,2020-02-12,20200212,20200212,20200222.0,USD,RV,1.0,,42383.25,20200212.0,NA10,1930517454.0,0,2020-02-22,2020-02-26,2020-02-12,42383.25,10,2,1,2,5,0.1737018884354134,1.7251141224493725,10.0,0,15,0.4112916623764533,0,0,Low Risk
U001,0200759878,SA systems,2019-03-08 00:00:00,2019.0,1928830590.0,2019-02-21,20190220,20190221,20190308.0,USD,RV,1.0,,62776.37,20190221.0,NAH4,1928830590.0,0,2019-03-08,2019-03-08,2019-02-21,62776.37,15,2,1,3,4,0.8349609971620193,1.8622329249071916,423.5,0,0,0.8374410175684062,1,0,High Risk
U001,0200974851,RESTA systems,,2020.0,1930706997.0,2020-03-26,20200326,20200326,20200410.0,USD,RV,1.0,,3566.69,20200326.0,NAA8,1930706997.0,1,2020-04-10,,2020-03-26,3566.69,15,3,1,4,4,0.0970296531886782,0.7226438909514221,95.0,0,2,0.3405169993918342,0,91,Low Risk
U001,0100032284,KEURIG trust,2020-03-20 00:00:00,2020.0,1930430867.0,2020-01-22,20200123,20200122,20200302.0,USD,RV,1.0,,28136.25,20200122.0,NAD4,1930430867.0,0,2020-03-02,2020-03-20,2020-01-22,28136.25,40,1,1,3,0,0.5416666666666666,11.583333333333334,1.5,0,23,0.5376594778934264,1,0,Medium Risk
U001,0200353024,DECA corp,2019-04-01 00:00:00,2019.0,1929003689.0,2019-03-21,20190321,20190321,20190408.0,USD,RV,1.0,,210.96,20190316.0,NAM4,1929003689.0,0,2019-04-08,2019-04-01,2019-03-21,210.96,18,3,1,4,0,0.1564581333423372,0.609539208829049,114.5,0,18,0.1991076380655898,0,0,Low Risk
U001,0200755701,ASSOCI in,2019-04-26 00:00:00,2019.0,1929119688.0,2019-04-12,20190410,20190412,20190427.0,USD,RV,1.0,,26530.93,20190412.0,NAA8,1929119688.0,0,2019-04-27,2019-04-26,2019-04-12,26530.93,15,4,2,4,5,0.4833438143774479,0.903524521417851,10.5,0,2,0.6677463131367031,1,0,Medium Risk
U001,0200707822,PUBLI systems,2019-11-20 00:00:00,2019.0,1929720329.0,2019-08-07,20190808,20190807,20190822.0,USD,RV,1.0,,9949.04,20190807.0,NAA8,1929720329.0,0,2019-08-22,2019-11-20,2019-08-07,9949.04,15,8,3,8,3,0.4312426499081084,1.2135668137439029,228.0,0,2,0.5488352849235996,1,0,Medium Risk
U001,0200769623,WAL-MAR in,,2020.0,1930830709.0,2020-04-28,20200427,20200428,20200513.0,USD,RV,1.0,,8885.57,20200428.0,NAH4,1930830709.0,1,2020-05-13,,2020-04-28,8885.57,15,4,2,5,2,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2603275646125848,0,58,Low Risk
U001,200769369,DI us,2019-04-29 00:00:00,2019.0,1929113950.0,2019-04-12,20190411,20190412,20190427.0,USD,RV,1.0,,33163.97,20190412.0,NAA8,1929113950.0,0,2019-04-27,2019-04-29,2019-04-12,33163.97,15,4,2,4,5,0.2916666666666666,0.5833333333333333,1.5,0,2,0.5215869708664582,1,0,Medium Risk
U001,0200865666,RESTAU corporation,2019-07-10 00:00:00,2019.0,1929513772.0,2019-06-25,20190618,20190625,20190710.0,USD,RV,1.0,,1023.37,20190625.0,NAA8,1929513772.0,0,2019-07-10,2019-07-10,2019-06-25,1023.37,15,6,2,7,2,0.05862661589389,0.1485332360218427,16.5,0,2,0.2405288248070345,0,0,Low Risk
U001,0200707822,PUBLI systems,2019-02-04 00:00:00,2019.0,1928638116.0,2019-01-17,20190117,20190117,20190201.0,USD,RV,1.0,,90731.43,20190117.0,NAA8,1928638116.0,0,2019-02-01,2019-02-04,2019-01-17,90731.43,15,1,1,2,4,0.4312426499081084,1.2135668137439029,228.0,0,2,0.5818314249395907,1,0,Medium Risk
CA02,0140104440,SO foundation,2019-11-21 00:00:00,2019.0,2960591631.0,2019-11-05,20191105,20191105,20191117.0,CAD,RV,1.0,,304528.77,20191107.0,CA10,2960591631.0,0,2019-11-17,2019-11-21,2019-11-05,304528.77,12,11,4,11,6,0.9829612004019608,5.770687721232506,95.5,2,6,0.9386155524277962,1,0,High Risk
U001,0200555117,BURR trust,2019-05-06 00:00:00,2019.0,1929181116.0,2019-04-19,20190420,20190419,20190504.0,USD,RV,1.0,,79535.97,20190419.0,NAA8,1929181116.0,0,2019-05-04,2019-05-06,2019-04-19,79535.97,15,4,2,5,5,0.6371354664667993,3.646409241662428,20.0,0,2,0.7828500235212457,1,0,High Risk
U001,200769623,WAL-MAR trust,2019-07-24 00:00:00,2019.0,1929610956.0,2019-07-12,20190711,20190712,20190727.0,USD,RV,1.0,,14634.32,20190712.0,NAH4,1929610956.0,0,2019-07-27,2019-07-24,2019-07-12,14634.32,15,7,3,7,5,0.1248822496281246,0.8106467549612942,308.0,0,0,0.3978627516226246,0,0,Low Risk
U001,0200793568,SUPE llc,,2020.0,1930630388.0,2020-03-10,20200310,20200310,20200325.0,USD,RV,1.0,,15893.27,20200310.0,NAA8,1930630388.0,1,2020-03-25,,2020-03-10,15893.27,15,3,1,3,2,0.7243723567135663,3.096208833799344,119.5,0,2,0.7379805772025085,1,107,High Risk
CA02,0140106408,WAL-M in,2019-02-20 00:00:00,2019.0,2960526994.0,2019-02-04,20190204,20190204,20190214.0,CAD,RV,1.0,,45768.31,20190204.0,CA10,2960526994.0,0,2019-02-14,2019-02-20,2019-02-04,45768.31,10,2,1,2,3,0.996996996996997,10.732870017634704,166.0,2,6,0.9320956227219672,1,0,High Risk
U001,0200759878,SA foundation,,2020.0,1930609945.0,2020-03-06,20200305,20200306,20200321.0,USD,RV,1.0,,70180.8,20200306.0,NAH4,1930609945.0,1,2020-03-21,,2020-03-06,70180.8,15,3,1,3,5,0.8349609971620193,1.8622329249071916,423.5,0,0,0.8597713978239488,1,111,High Risk
U001,0200744019,TARG llc,2020-02-25 00:00:00,2020.0,1930507621.0,2020-02-10,20200210,20200210,20200225.0,USD,RV,1.0,,83046.76,20200210.0,NAA8,1930507621.0,0,2020-02-25,2020-02-25,2020-02-10,83046.76,15,2,1,2,1,0.7367411018545494,4.087887182035333,311.0,0,2,0.7089212929003519,1,0,High Risk
U001,0200711029,WEGMAN us,2019-02-21 00:00:00,2019.0,1928721271.0,2019-02-06,20190202,20190206,20190221.0,USD,RV,1.0,,6475.55,20190206.0,NAA8,1928721271.0,0,2019-02-21,2019-02-21,2019-02-06,6475.55,15,2,1,2,3,0.2863712568499681,0.5356997389691178,29.0,0,2,0.4345763661847935,0,0,Low Risk
U001,0200712187,SPAR in,,2020.0,1930806222.0,2020-04-20,20200421,20200420,20200505.0,USD,RV,1.0,,119384.36,20200420.0,NAA8,1930806222.0,1,2020-05-05,,2020-04-20,119384.36,15,4,2,5,1,0.0746853401695697,0.0816013379260571,20.0,0,2,0.2059935609489177,0,66,Low Risk
U001,0100047532,KEYSTON associates,,2020.0,1930592834.0,2020-03-04,20200302,20200304,20200319.0,USD,RV,1.0,,11852.54,20200304.0,NAA8,1930592834.0,1,2020-03-19,,2020-03-04,11852.54,15,3,1,3,3,0.0,0.0,0.0,0,2,0.2369056831604731,0,113,Low Risk
U001,0200794332,COST co,,2020.0,1930562584.0,2020-02-28,20200224,20200228,20200319.0,USD,RV,1.0,,11225.42,20200228.0,NA84,1930562584.0,1,2020-03-19,,2020-02-28,11225.42,20,2,1,3,3,0.2835017377005195,1.1619302084157763,342.5,0,49,0.2950303058195826,0,113,Low Risk
U001,0200762301,C&S WH systems,2019-03-14 00:00:00,2019.0,1928860681.0,2019-02-27,20190226,20190227,20190314.0,USD,RV,1.0,,47344.96,20190227.0,NAC6,1928860681.0,0,2019-03-14,2019-03-14,2019-02-27,47344.96,15,2,1,3,3,0.3275645865953983,0.958837070833118,467.0,0,10,0.4329327768746179,0,0,Low Risk
U001,0200726979,BJ'S  ,2019-06-05 00:00:00,2019.0,1929348734.0,2019-05-21,20190520,20190521,20190605.0,USD,RV,1.0,,167.97,20190521.0,NAA8,1929348734.0,0,2019-06-05,2019-06-05,2019-05-21,167.97,15,5,2,6,2,0.5191912956595145,1.1648432156942987,580.5,0,2,0.5669056421459863,1,0,Medium Risk
U001,0200797452,US  associates,2019-08-23 00:00:00,2019.0,1929716067.0,2019-08-07,20190807,20190807,20190822.0,USD,RV,1.0,,66176.65,20190807.0,NAA8,1929716067.0,0,2019-08-22,2019-08-23,2019-08-07,66176.65,15,8,3,8,3,0.7628329910992897,2.6837691645668014,32.5,0,2,0.7830521353648443,1,0,High Risk
U001,0200704858,WAKE trust,2019-09-12 00:00:00,2019.0,1929815905.0,2019-08-31,20190830,20190831,20190915.0,USD,RV,1.0,,151372.68,20190831.0,NAA8,1929815905.0,0,2019-09-15,2019-09-12,2019-08-31,151372.68,15,8,3,9,6,0.3115429954675104,1.1360496161509068,101.5,0,2,0.5720607642160686,1,0,Medium Risk
U001,0200707822,PUBLI ,2019-12-11 00:00:00,2019.0,1930195437.0,2019-11-26,20191126,20191126,20191211.0,USD,RV,1.0,,118272.16,20191126.0,NAA8,1930195437.0,0,2019-12-11,2019-12-11,2019-11-26,118272.16,15,11,4,12,2,0.4312426499081084,1.2135668137439029,228.0,0,2,0.4924835363405486,0,0,Medium Risk
U001,0200792734,MDV/ trust,2019-10-29 00:00:00,2019.0,1930008438.0,2019-10-13,20191013,20191013,20191028.0,USD,RV,1.0,,21592.15,20191013.0,NAA8,1930008438.0,0,2019-10-28,2019-10-29,2019-10-13,21592.15,15,10,4,10,0,0.2652212934005818,1.600652154750141,62.0,0,2,0.3052995735416917,0,0,Low Risk
U001,0200148860,DOLLA associates,,2020.0,1930699340.0,2020-03-25,20200325,20200325,20200529.0,USD,RV,1.0,,5456.75,20200325.0,NAGD,1930699340.0,1,2020-05-29,,2020-03-25,5456.75,65,3,1,5,4,0.1678473240640806,0.7037492891699698,101.0,0,35,0.2535437905542356,0,42,Low Risk
U001,0200769623,WAL-MAR corporation,2019-08-21 00:00:00,2019.0,1929722054.0,2019-08-09,20190808,20190809,20190824.0,USD,RV,1.0,,57185.76,20190809.0,NAH4,1929722054.0,0,2019-08-24,2019-08-21,2019-08-09,57185.76,15,8,3,8,5,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.3676372765290862,0,0,Low Risk
U001,0200769623,WAL-MAR corporation,2019-10-30 00:00:00,2019.0,1930032760.0,2019-10-19,20191018,20191019,20191103.0,USD,RV,1.0,,1092.51,20191019.0,NAH4,1930032760.0,0,2019-11-03,2019-10-30,2019-10-19,1092.51,15,10,4,11,6,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.4147187225176192,0,0,Low Risk
CA02,0140104249,SOB systems,2019-04-12 00:00:00,2019.0,2960535925.0,2019-03-16,20190316,20190316,20190404.0,CAD,RV,1.0,,24049.99,20190325.0,CA10,2960535925.0,0,2019-04-04,2019-04-12,2019-03-16,24049.99,19,3,1,4,3,0.981132075471698,6.576655501428268,26.0,2,6,0.9138611783055184,1,0,High Risk
U001,200794332,COST llc,,2020.0,1930862420.0,2020-05-08,20200506,20200508,20200523.0,USD,RV,1.0,,81500.86,20200508.0,NAAX,1930862420.0,1,2020-05-23,,2020-05-08,81500.86,15,5,2,5,5,0.4150129017584215,5.660275973882205,46.5,0,1,0.6688438832992698,1,48,Medium Risk
U001,0200726979,BJ'S  corp,2019-10-30 00:00:00,2019.0,1930009404.0,2019-10-15,20191014,20191015,20191030.0,USD,RV,1.0,,795.63,20191015.0,NAA8,1930009404.0,0,2019-10-30,2019-10-30,2019-10-15,795.63,15,10,4,10,2,0.5191912956595145,1.1648432156942987,580.5,0,2,0.5638233173296833,1,0,Medium Risk
U001,0200769623,WAL-MAR corp,2019-12-24 00:00:00,2019.0,1930269092.0,2019-12-12,20191212,20191212,20191227.0,USD,RV,1.0,,61673.46,20191212.0,NAH4,1930269092.0,0,2019-12-27,2019-12-24,2019-12-12,61673.46,15,12,4,12,4,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.3286843109800446,0,0,Low Risk
U001,0200781831,RITE corp,2019-10-10 00:00:00,2019.0,1929916058.0,2019-09-25,20190924,20190925,20191010.0,USD,RV,1.0,,87020.67,20190925.0,NAA8,1929916058.0,0,2019-10-10,2019-10-10,2019-09-25,87020.67,15,9,3,10,3,0.3019176373750415,1.644121277485122,13.0,0,2,0.4518829768842265,0,0,Medium Risk
U001,0200186937,SYSC corporation,2020-01-27 00:00:00,2020.0,1930377901.0,2020-01-08,20200108,20200108,20200123.0,USD,RV,1.0,,50939.87,20200108.0,NAA8,1930377901.0,0,2020-01-23,2020-01-27,2020-01-08,50939.87,15,1,1,1,3,0.6247070637695638,1.7081479284604284,7.5,0,2,0.6931343335676355,1,0,Medium Risk
U001,0200803720,DEC co,2019-09-12 00:00:00,2019.0,1929844226.0,2019-09-07,20190907,20190907,20190911.0,USD,RV,1.0,,18312.28,20190901.0,NAM2,1929844226.0,0,2019-09-11,2019-09-12,2019-09-07,18312.28,4,9,3,9,2,0.1947485416922703,0.4603274364638316,140.0,0,19,0.2900084996386789,0,0,Low Risk
U001,0200769623,WAL-MAR foundation,2019-03-08 00:00:00,2019.0,1928859152.0,2019-02-26,20190226,20190226,20190313.0,USD,RV,1.0,,267.3,20190226.0,NAH4,1928859152.0,0,2019-03-13,2019-03-08,2019-02-26,267.3,15,2,1,3,2,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2626279318786978,0,0,Low Risk
U001,0100031704,DELHAIZE foundation,2019-12-17 00:00:00,2019.0,1930207153.0,2019-12-01,20191130,20191201,20191216.0,USD,RV,1.0,,86698.97,20191201.0,NAA8,1930207153.0,0,2019-12-16,2019-12-17,2019-12-01,86698.97,15,12,4,12,0,0.5191268042766091,2.3791412287900617,120.0,0,2,0.4942956178006938,0,0,Medium Risk
U001,0200741174,M B  co,2019-08-14 00:00:00,2019.0,1929604026.0,2019-07-12,20190711,20190712,20190813.0,USD,RV,1.0,,33418.94,20190712.0,NA32,1929604026.0,0,2019-08-13,2019-08-14,2019-07-12,33418.94,32,7,3,8,1,0.9653879575461206,2.2368295987290066,39.5,0,12,0.7942036388794924,1,0,High Risk
U001,0200726979,BJ'S  ,2019-08-20 00:00:00,2019.0,1929699788.0,2019-08-05,20190804,20190805,20190820.0,USD,RV,1.0,,235.24,20190805.0,NAA8,1929699788.0,0,2019-08-20,2019-08-20,2019-08-05,235.24,15,8,3,8,1,0.5191912956595145,1.1648432156942987,580.5,0,2,0.5224855016967027,1,0,Medium Risk
U001,0200555117,BURR trust,,2020.0,1930709963.0,2020-03-27,20200327,20200327,20200411.0,USD,RV,1.0,,749.14,20200327.0,NAA8,1930709963.0,1,2020-04-11,,2020-03-27,749.14,15,3,1,4,5,0.6371354664667993,3.646409241662428,20.0,0,2,0.7917003980673114,1,90,High Risk
U001,0200900909,SYSCO trust,2019-09-13 00:00:00,2019.0,1929808321.0,2019-08-29,20190829,20190829,20190913.0,USD,RV,1.0,,3429.83,20190829.0,NAA8,1929808321.0,0,2019-09-13,2019-09-13,2019-08-29,3429.83,15,8,3,9,4,0.7982498471514237,2.374447225874296,68.5,0,2,0.8297711211001958,1,0,High Risk
U001,200769623,WAL-MAR in,,2020.0,1930878284.0,2020-05-09,20200508,20200509,20200524.0,USD,RV,1.0,,2219.89,20200509.0,NAH4,1930878284.0,1,2020-05-24,,2020-05-09,2219.89,15,5,2,5,6,0.1248822496281246,0.8106467549612942,308.0,0,0,0.4437485471454927,0,47,Low Risk
U001,0200772670,ASSOCIAT corp,,2020.0,1930683241.0,2020-03-21,20200321,20200321,20200405.0,USD,RV,1.0,,15489.78,20200321.0,NAU5,1930683241.0,1,2020-04-05,,2020-03-21,15489.78,15,3,1,4,6,0.6481724652442218,2.156662329806585,292.5,0,5,0.8028057800918484,1,96,High Risk
U001,0200759878,SA in,2019-12-02 00:00:00,2019.0,1930150316.0,2019-11-13,20191113,20191113,20191128.0,USD,RV,1.0,,22635.54,20191113.0,NAH4,1930150316.0,0,2019-11-28,2019-12-02,2019-11-13,22635.54,15,11,4,11,3,0.8349609971620193,1.8622329249071916,423.5,0,0,0.8141627553169658,1,0,High Risk
U001,200707822,PUBLI corporation,,2020.0,1930857983.0,2020-05-04,20200505,20200504,20200519.0,USD,RV,1.0,,126107.91,20200504.0,NAA8,1930857983.0,1,2020-05-19,,2020-05-04,126107.91,15,5,2,5,1,0.4553817155608783,0.7267128928489138,12.0,0,2,0.46544055973893,0,52,Medium Risk
U001,0200769623,WAL-MAR ,2020-01-17 00:00:00,2020.0,1930361746.0,2020-01-07,20200106,20200107,20200122.0,USD,RV,1.0,,54671.37,20200107.0,NAH4,1930361746.0,0,2020-01-22,2020-01-17,2020-01-07,54671.37,15,1,1,1,2,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2556319505927649,0,0,Low Risk
U001,0200799367,MCL trust,2020-02-10 00:00:00,2020.0,1930421121.0,2020-01-24,20200121,20200124,20200208.0,USD,RV,1.0,,35615.31,20200124.0,NAA8,1930421121.0,0,2020-02-08,2020-02-10,2020-01-24,35615.31,15,1,1,2,5,0.5164428115907104,2.795881884509348,118.0,0,2,0.7071971059928036,1,0,High Risk
U001,0200726979,BJ'S  us,2019-06-26 00:00:00,2019.0,1929466472.0,2019-06-11,20190610,20190611,20190626.0,USD,RV,1.0,,239.42,20190611.0,NAA8,1929466472.0,0,2019-06-26,2019-06-26,2019-06-11,239.42,15,6,2,6,2,0.5191912956595145,1.1648432156942987,580.5,0,2,0.5676574302519045,1,0,Medium Risk
U001,0200749782,KROG corp,2019-05-08 00:00:00,2019.0,1929195880.0,2019-04-23,20190423,20190423,20190508.0,USD,RV,1.0,,7411.86,20190423.0,NAA8,1929195880.0,0,2019-05-08,2019-05-08,2019-04-23,7411.86,15,4,2,5,2,0.2652660590673252,0.3932277878340694,20.5,0,2,0.3742212950642321,0,0,Low Risk
U001,0200769623,WAL-MAR trust,2019-11-22 00:00:00,2019.0,1930144231.0,2019-11-12,20191112,20191112,20191127.0,USD,RV,1.0,,1898.2,20191112.0,NAH4,1930144231.0,0,2019-11-27,2019-11-22,2019-11-12,1898.2,15,11,4,11,2,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2610875829418763,0,0,Low Risk
U001,0100044041,DEF. F llc,2019-08-01 00:00:00,2019.0,1929635082.0,2019-07-19,20190719,20190719,20190808.0,USD,RV,1.0,,2160.29,20190716.0,NAM4,1929635082.0,0,2019-08-08,2019-08-01,2019-07-19,2160.29,20,7,3,8,3,0.0,0.0,4.5,0,18,0.1981879685159711,0,0,Low Risk
CA02,0140104423,METRO  us,2020-01-14 00:00:00,2020.0,2960604826.0,2020-01-03,20200103,20200103,20200117.0,CAD,RV,1.0,,30377.47,20200107.0,CA10,2960604826.0,0,2020-01-17,2020-01-14,2020-01-03,30377.47,14,1,1,1,4,0.2818888288578207,1.648491819845636,52.0,2,6,0.5338397720940316,1,0,Medium Risk
U001,0200700919,US  llc,2019-04-29 00:00:00,2019.0,1929028315.0,2019-03-27,20190325,20190327,20190428.0,USD,RV,1.0,,7992.72,20190327.0,NA32,1929028315.0,0,2019-04-28,2019-04-29,2019-03-27,7992.72,32,3,1,4,6,0.7895851387496645,2.098119219784721,37.0,0,12,0.8455922327083994,1,0,High Risk
CA02,0140104392,FLANAG us,,2020.0,2960619205.0,2020-03-06,20200306,20200306,20200320.0,CAD,RV,1.0,,3612.39,20200310.0,CA10,2960619205.0,1,2020-03-20,,2020-03-06,3612.39,14,3,1,3,4,0.9,9.484126984126984,4.5,2,6,0.9210391930039558,1,112,High Risk
U001,200424504,M  corp,2019-02-19 00:00:00,2019.0,1928697516.0,2019-01-29,20190128,20190129,20190215.0,USD,RV,1.0,,2931.16,20190215.0,NAWM,1928697516.0,0,2019-02-15,2019-02-19,2019-01-29,2931.16,17,1,1,2,4,0.6666666666666666,2.6666666666666665,1.0,0,28,0.7034024901825288,1,0,High Risk
U001,0200078795,H T H corporation,2019-03-08 00:00:00,2019.0,1928830882.0,2019-02-20,20190220,20190220,20190307.0,USD,RV,1.0,,1195.4,20190220.0,NAA8,1928830882.0,0,2019-03-07,2019-03-08,2019-02-20,1195.4,15,2,1,3,3,0.3831639142403598,2.2847257471322715,24.5,0,2,0.5316694289492031,1,0,Medium Risk
U013,CC6000,HEINZ ,2019-07-12 00:00:00,2019.0,1991827702.0,2019-05-20,20190520,20190520,20190704.0,USD,RV,1.0,,22041.56,20190520.0,NAVF,1991827702.0,0,2019-07-04,2019-07-12,2019-05-20,22041.56,45,5,2,7,3,0.7977509636931782,40.12166151573604,12.5,1,20,0.9518014730745,1,0,High Risk
U001,0200769623,WAL-MAR corp,,2020.0,1930831780.0,2020-04-28,20200428,20200428,20200513.0,USD,RV,1.0,,11545.38,20200428.0,NAH4,1930831780.0,1,2020-05-13,,2020-04-28,11545.38,15,4,2,5,2,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2600752946544076,0,58,Low Risk
U001,0200769623,WAL-MAR llc,2020-02-03 00:00:00,2020.0,1930423090.0,2020-01-22,20200121,20200122,20200206.0,USD,RV,1.0,,17719.73,20200122.0,NAH4,1930423090.0,0,2020-02-06,2020-02-03,2020-01-22,17719.73,15,1,1,2,3,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2946953582236786,0,0,Low Risk
U001,0200780383,MEIJ foundation,2019-07-22 00:00:00,2019.0,1929571647.0,2019-07-03,20190703,20190703,20190718.0,USD,RV,1.0,,21273.77,20190703.0,NAA8,1929571647.0,0,2019-07-18,2019-07-22,2019-07-03,21273.77,15,7,3,7,3,0.6741877949887803,1.5466529894452703,159.0,0,2,0.7228789309091941,1,0,High Risk
U001,0200704045,RA llc,2019-11-04 00:00:00,2019.0,1930023946.0,2019-10-18,20191017,20191018,20191102.0,USD,RV,1.0,,1730.7,20191018.0,NAA8,1930023946.0,0,2019-11-02,2019-11-04,2019-10-18,1730.7,15,10,4,11,5,0.3841666135050502,2.5186022854232646,62.0,0,2,0.6169339559199073,1,0,Medium Risk
U001,0200725421,BEN  llc,2019-09-16 00:00:00,2019.0,1929852468.0,2019-09-11,20190909,20190911,20190926.0,USD,RV,1.0,,17851.5,20190911.0,NAA8,1929852468.0,0,2019-09-26,2019-09-16,2019-09-11,17851.5,15,9,3,9,3,0.1686680235828842,1.4171733587312976,10.0,0,2,0.3576312882963343,0,0,Low Risk
U001,0200704045,RA associates,2019-02-22 00:00:00,2019.0,1928765286.0,2019-02-07,20190208,20190207,20190222.0,USD,RV,1.0,,37029.64,20190207.0,NAA8,1928765286.0,0,2019-02-22,2019-02-22,2019-02-07,37029.64,15,2,1,2,4,0.3841666135050502,2.5186022854232646,62.0,0,2,0.5723689760708677,1,0,Medium Risk
CA02,0140105686,SYSC co,2019-10-24 00:00:00,2019.0,2960583293.0,2019-10-01,20191001,20191001,20191019.0,CAD,RV,1.0,,28108.5,20191009.0,CA10,2960583293.0,0,2019-10-19,2019-10-24,2019-10-01,28108.5,18,10,4,10,5,0.9676863348685708,5.83334909902797,112.5,2,6,0.9314172928027856,1,0,High Risk
U001,0200759878,SA systems,,2020.0,1930717567.0,2020-03-31,20200329,20200331,20200415.0,USD,RV,1.0,,47646.57,20200331.0,NAH4,1930717567.0,1,2020-04-15,,2020-03-31,47646.57,15,3,1,4,2,0.8349609971620193,1.8622329249071916,423.5,0,0,0.7864848849062039,1,86,High Risk
U001,0200772670,ASSOCIAT co,2019-08-07 00:00:00,2019.0,1929650566.0,2019-07-22,20190723,20190722,20190806.0,USD,RV,1.0,,13689.19,20190722.0,NAU5,1929650566.0,0,2019-08-06,2019-08-07,2019-07-22,13689.19,15,7,3,8,1,0.6481724652442218,2.156662329806585,292.5,0,5,0.6262852715740949,1,0,Medium Risk
U001,0200742521,GLA in,2019-11-19 00:00:00,2019.0,1930047538.0,2019-10-26,20191023,20191026,20191110.0,USD,RV,1.0,,9165.0,20191026.0,NAA8,1930047538.0,0,2019-11-10,2019-11-19,2019-10-26,9165.0,15,10,4,11,6,0.2664009481759375,0.7510422047960729,14.5,0,2,0.550364995174877,1,0,Medium Risk
U001,0200769623,WAL-MAR us,2019-10-21 00:00:00,2019.0,1929982075.0,2019-10-09,20191008,20191009,20191024.0,USD,RV,1.0,,48970.0,20191009.0,NAH4,1929982075.0,0,2019-10-24,2019-10-21,2019-10-09,48970.0,15,10,4,10,3,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2900274657210192,0,0,Low Risk
